date,ret
2010-07-12,0.001970195172736
2010-07-13,0.018748787269249778
2010-07-14,0.0030091248552577277
2010-07-15,-0.00972660853614693
2010-07-16,-0.01774003248718481
2010-07-19,-0.005158735644142265
2010-07-20,-0.0069260888639376406
2010-07-21,0.0038357244902802456
2010-07-22,0.025335625202452805
2010-07-23,0.0039383508691344105
2010-07-26,0.004519718000257189
2010-07-27,0.0021148940282720297
2010-07-28,-0.004570436617423845
2010-07-29,-0.00715976308448818
2010-07-30,0.0021631080751736143
2010-08-02,0.023448335455609204
2010-08-03,0.002507938286621325
2010-08-04,0.0037127862152246394
2010-08-05,0.0003553755644132295
2010-08-06,-0.011675891739003963
2010-08-09,0.01469259629811015
2010-08-10,-0.010288761359576792
2010-08-11,-0.021026872265857977
2010-08-12,-0.003071122506503099
2010-08-13,-0.004035709840198409
2010-08-16,2.6130483006481242e-05
2010-08-17,0.015682674592013557
2010-08-18,-0.003236956056024254
2010-08-19,-0.017971969514654962
2010-08-20,-0.011517404222164074
2010-08-23,0.0009575098499272627
2010-08-24,-0.012555538659195897
2010-08-25,-0.006055143639063565
2010-08-26,0.0022171502881600524
2010-08-27,0.006526735069986245
2010-08-30,-0.006512965708226348
2010-08-31,0.0021666390279451164
2010-09-01,0.0267803865082481
2010-09-02,-8.186309488844579e-06
2010-09-03,0.008345047743830714
2010-09-06,0.003328636734618584
2010-09-07,-0.006035688169042097
2010-09-08,0.007608800362091328
2010-09-09,0.009259572429539897
2010-09-10,-0.0010849438688310675
2010-09-13,0.007548172515245977
2010-09-14,0.002192699097257389
2010-09-15,-0.0021576341187857784
2010-09-16,-0.0019515279964380516
2010-09-17,-0.006382779410377903
2010-09-20,0.01365919386600667
2010-09-21,-0.00295493860200291
2010-09-22,-0.010779177523555061
2010-09-23,-0.003804584629081731
2010-09-24,0.018366236164255145
2010-09-27,-0.0030817313514203137
2010-09-28,-0.0004459853425964333
2010-09-29,-0.004647785898738932
2010-09-30,-0.0028653964782019425
2010-10-01,-0.002838355909246304
2010-10-04,-0.012417591816379137
2010-10-05,0.013305726035994114
2010-10-06,0.008832272062416324
2010-10-07,0.0008802834037573426
2010-10-08,0.002456868651663058
2010-10-11,0.0028354703872772724
2010-10-12,-0.0007829358523483432
2010-10-13,0.020612063778451928
2010-10-14,0.00322479375882212
2010-10-15,0.005736365023339296
2010-10-18,0.003747528434751901
2010-10-19,-0.003980576137163516
2010-10-20,0.005216681675894952
2010-10-21,0.013251483018090093
2010-10-22,-0.0007820169774792607
2010-10-25,0.005051608573143351
2010-10-26,-0.0038272861378844114
2010-10-27,-0.0069248852460033206
2010-10-28,0.004153438665689624
2010-10-29,0.0009234380086433625
2010-11-01,0.000528639665978492
2010-11-02,0.007486940879307902
2010-11-03,-0.0054867076503444245
2010-11-04,0.017662990747461915
2010-11-05,0.002896978788332394
2010-11-08,-0.0005478361916290142
2010-11-09,0.0055270066800607864
2010-11-10,-0.01001357054145846
2010-11-11,0.0005313091655481106
2010-11-12,0.0016657777483408687
2010-11-15,0.00824992979870709
2010-11-16,-0.018693153332008272
2010-11-17,0.005527279303806143
2010-11-18,0.019707263137051845
2010-11-19,0.0016744375654340615
2010-11-22,-0.0031416444116872944
2010-11-23,-0.017157571116979242
2010-11-24,0.017718091675988035
2010-11-25,0.008186106445286834
2010-11-26,-0.00445954815854932
2010-11-29,-0.022048504456960716
2010-11-30,-0.0014153512429393444
2010-12-01,0.02663376071358603
2010-12-02,0.01324958269506804
2010-12-03,-0.0014214146282752749
2010-12-06,0.0009585400336820094
2010-12-07,0.006834581118435823
2010-12-08,-0.0037189907441551595
2010-12-09,-0.001678638039525504
2010-12-10,0.006032280229411269
2010-12-13,0.0033142523094180643
2010-12-14,-0.0002831304474912866
2010-12-15,-0.0015695399876946015
2010-12-16,0.0011444358011529765
2010-12-17,-0.0059719986923371104
2010-12-20,0.005177251728629262
2010-12-21,0.008461820860627522
2010-12-22,-0.0014227643959004999
2010-12-23,-0.0014473820560825246
2010-12-27,-0.01232130649822416
2010-12-28,0.00019655289924291885
2010-12-29,0.003351948030028362
2010-12-30,-0.011618986421388922
2011-01-03,0.010926846616739594
2011-01-04,-0.0020587512892081827
2011-01-05,-0.005093690343863644
2011-01-06,0.005990114088398446
2011-01-07,-0.004805675132276588
2011-01-10,-0.01306590065369917
2011-01-11,0.012324489635917146
2011-01-12,0.018325820262395265
2011-01-13,0.0008954979950419606
2011-01-14,8.343786070574843e-05
2011-01-17,0.00033351657307556515
2011-01-18,0.009238426373531228
2011-01-19,-0.008495954759693669
2011-01-20,-0.00825804460820767
2011-01-21,0.005431155442155999
2011-01-24,0.0007575445407428383
2011-01-25,-0.0012394650479630176
2011-01-26,0.009681291611756127
2011-01-27,0.003960796099806263
2011-01-28,-0.007376099891447274
2011-01-31,-0.003564766699751254
2011-02-01,0.015088709449860849
2011-02-02,-8.35293849783536e-05
2011-02-03,0.001393473533042977
2011-02-04,0.0031318858505970937
2011-02-07,0.009341490424322751
2011-02-08,0.005439618836518667
2011-02-09,-0.0003195760286908156
2011-02-10,0.0026471995343488874
2011-02-11,0.004212429370713977
2011-02-14,0.003449870689466783
2011-02-15,0.000461041893947467
2011-02-16,0.0019269849284229146
2011-02-17,-0.0011855521484230858
2011-02-18,0.002876276399988331
2011-02-21,-0.014137967602726231
2011-02-22,-0.0004725554077217309
2011-02-23,-0.016909549058008566
2011-02-24,-0.008909473325297346
2011-02-25,0.007667053064301266
2011-02-28,0.01212913588562814
2011-03-01,-0.006740630323765484
2011-03-02,-0.005839393163859508
2011-03-03,0.006244129469813453
2011-03-04,-0.006512637607757332
2011-03-07,-0.002363833845483776
2011-03-08,0.00039372405895354845
2011-03-09,-0.004598931618339797
2011-03-10,-0.009634308704562833
2011-03-11,-0.011552962114336651
2011-03-14,-0.016452125220623892
2011-03-15,-0.03188896595556889
2011-03-16,-0.020130438282736973
2011-03-17,0.02195940374551064
2011-03-18,0.0011296612923219485
2011-03-21,0.02276577292283921
2011-03-22,-0.005156878361799455
2011-03-23,0.003462628462421513
2011-03-24,0.018977269155626475
2011-03-25,0.0018431726485095279
2011-03-28,-0.0011128102518286331
2011-03-29,-0.0006038571702216
2011-03-30,0.017695727697457864
2011-03-31,-0.002244510031555347
2011-04-01,0.01966963517406306
2011-04-04,-0.0006239692181533307
2011-04-05,-2.7900502181932296e-06
2011-04-06,0.005546771409527196
2011-04-07,-0.005035277190980736
2011-04-08,0.005326843212835497
2011-04-11,-0.001684927604065245
2011-04-12,-0.01415013046274849
2011-04-13,0.01056750781617355
2011-04-14,-0.0043759106418476135
2011-04-15,0.004439895587331488
2011-04-18,-0.021096938209817506
2011-04-19,0.0017731929334390273
2011-04-20,0.0298154053544315
2011-04-21,0.006386960935357733
2011-04-26,0.008364006980982275
2011-04-27,0.006584702696086797
2011-04-28,0.00948960056149084
2011-04-29,0.00524930971476012
2011-05-02,0.0017539751159449946
2011-05-03,-0.0035788030401241455
2011-05-04,-0.016901091395503887
2011-05-05,0.00041087792859784145
2011-05-06,0.015628394307815707
2011-05-09,-0.010908602952217294
2011-05-10,0.012279839978862395
2011-05-11,-0.0008625205060979191
2011-05-12,-0.006817781163114045
2011-05-13,-0.0054594853071883165
2011-05-16,-0.002130130901777383
2011-05-17,-0.017717688977203938
2011-05-18,0.0064602651972169856
2011-05-19,0.007489555998480668
2011-05-20,-0.012422845778486624
2011-05-23,-0.019994964537753734
2011-05-24,0.004091842280697255
2011-05-25,0.0028360717350726095
2011-05-26,-0.007927844622988345
2011-05-27,0.006941207122529214
2011-05-30,-0.0004425802105912924
2011-05-31,0.018629127321097005
2011-06-01,-0.0104555809525263
2011-06-02,-0.01985610599665244
2011-06-03,0.00493484241014408
2011-06-06,-0.003440689049942214
2011-06-07,0.002636741008239074
2011-06-08,-0.0060563853913701005
2011-06-09,0.014083135543220493
2011-06-10,-0.012536943367052689
2011-06-13,0.002155650657790442
2011-06-14,0.016887443301744298
2011-06-15,-0.012451433067600326
2011-06-16,-0.0006858507225383503
2011-06-17,0.007573571474190244
2011-06-20,-0.0019318463895859894
2011-06-21,0.01892249394446588
2011-06-22,-0.0010047099591146136
2011-06-23,-0.01768983786305578
2011-06-24,-0.003924791147798756
2011-06-27,-0.0018928888348287431
2011-06-28,0.0087972923502877
2011-06-29,0.017252794867920418
2011-06-30,0.011255623845634277
2011-07-01,0.005856602504610509
2011-07-04,0.0031700532273319926
2011-07-05,-0.0004729327511802106
2011-07-06,-0.0011089544461649892
2011-07-07,0.005416360006589072
2011-07-08,-0.009196347889610101
2011-07-11,-0.023299509900241988
2011-07-12,-0.007760431974170978
2011-07-13,0.013064977639483333
2011-07-14,-0.007310241096198933
2011-07-15,0.0007456793505700166
2011-07-18,-0.015539934722887394
2011-07-19,0.011923319470605875
2011-07-20,0.003988774921951599
2011-07-21,0.009524559742165817
2011-07-22,0.004972469571252525
2011-07-25,0.0024773322202411574
2011-07-26,0.0006685450993371145
2011-07-27,-0.01316697398575073
2011-07-28,-0.008634065706717098
2011-07-29,-0.004351846689389149
2011-08-01,-0.0286068749944155
2011-08-02,-0.02261007091052214
2011-08-03,-0.02297570989811304
2011-08-04,-0.034007532981056965
2011-08-05,-0.027841979419411467
2011-08-08,-0.05017352487414317
2011-08-09,-0.0010450209741982297
2011-08-10,-0.051319257512266736
2011-08-11,0.032821388198134294
2011-08-12,0.034510487460930106
2011-08-15,0.004084871808816004
2011-08-16,-0.004539893954278229
2011-08-17,-0.00766651014798958
2011-08-18,-0.058185179229919615
2011-08-19,-0.02191757852650056
2011-08-22,-0.0011350757014142454
2011-08-23,0.010705600144010452
2011-08-24,0.026878160658212913
2011-08-25,-0.017063646361810236
2011-08-26,-0.00835583547468377
2011-08-29,0.023944076406173576
2011-08-30,-0.004611918927709735
2011-08-31,0.0249702649456498
2011-09-01,-0.009372795133570921
2011-09-02,-0.0335564865677771
2011-09-05,-0.05275054000440815
2011-09-06,-0.009951995392480928
2011-09-07,0.0407317642499927
2011-09-08,0.0005420700463618644
2011-09-09,-0.04040517758004636
2011-09-12,-0.02265928320288957
2011-09-13,0.01853778908469783
2011-09-14,0.033646529224659494
2011-09-15,0.03146897297898299
2011-09-16,0.011849434387896762
2011-09-19,-0.028276546736673236
2011-09-20,0.028761559006197812
2011-09-21,-0.024746641361986788
2011-09-22,-0.04961350315435553
2011-09-23,0.006264287838981808
2011-09-26,0.02867281400002164
2011-09-27,0.05291866141466883
2011-09-28,-0.008887013107001795
2011-09-29,0.01096370605055541
2011-09-30,-0.024391897390964035
2011-10-04,-0.051855510808929695
2011-10-05,0.04913438280795024
2011-10-06,0.03146707063623877
2011-10-07,0.005393949836145495
2011-10-10,0.030232365672118178
2011-10-11,0.0030304169015260563
2011-10-12,0.02207335612252881
2011-10-13,-0.013283971433633246
2011-10-14,0.008852370131006593
2011-10-17,-0.01806039951800309
2011-10-18,0.003068554437779092
2011-10-19,0.006145500815157634
2011-10-20,-0.02486667185757896
2011-10-21,0.035460104112271296
2011-10-24,0.014120017408475904
2011-10-25,-0.0014070420482932278
2011-10-26,-0.00507382904556164
2011-10-27,0.053485087263433595
2011-10-28,0.0013174989999920061
2011-10-31,-0.03227922573191333
2011-11-01,-0.04996142306588991
2011-11-02,0.022473202112029522
2011-11-03,0.028085934974188875
2011-11-04,-0.027232204948222427
2011-11-07,-0.006282094259485671
2011-11-08,0.005525642243078721
2011-11-09,-0.02212551055452483
2011-11-10,0.006564843756936334
2011-11-11,0.03224707764447432
2011-11-14,-0.011888626633712707
2011-11-15,-0.008668288935241186
2011-11-16,-0.003333862504794838
2011-11-17,-0.010685962442202324
2011-11-18,-0.008534741412091762
2011-11-21,-0.03348830850554074
2011-11-22,-0.012238648462584711
2011-11-23,-0.01437863600390632
2011-11-24,-0.005434482608072111
2011-11-25,0.01193053485234774
2011-11-28,0.045961392778529175
2011-11-29,0.009499902944273053
2011-11-30,0.049816235030580414
2011-12-01,-0.008697873863747874
2011-12-02,0.007422330105726793
2011-12-05,0.004178754223903125
2011-12-06,-0.0126545828031569
2011-12-07,-0.005654480436296239
2011-12-08,-0.020065964514567547
2011-12-09,0.01911161245175208
2011-12-12,-0.033621101818790966
2011-12-13,-0.0019307829870648385
2011-12-14,-0.01716577239845074
2011-12-15,0.00977596660737734
2011-12-16,-0.005032672109036018
2011-12-19,-0.0054491448967628475
2011-12-20,0.031093077486474163
2011-12-21,-0.009491998850578276
2011-12-22,0.010472257395696571
2011-12-23,0.004570946074200277
2011-12-27,0.0018421021376242575
2011-12-28,-0.02011792514616706
2011-12-29,0.013430278840305565
2011-12-30,0.008475325507348641
2012-01-02,0.03003720005453725
2012-01-03,0.014986339341290567
2012-01-04,-0.008922305446889323
2012-01-05,-0.0025459287430769084
2012-01-06,-0.006245140007824057
2012-01-09,-0.006716817312047874
2012-01-10,0.024222108922725027
2012-01-11,-0.001726459724430418
2012-01-12,0.004367463090452661
2012-01-13,-0.005847006824642453
2012-01-16,0.01252298301855781
2012-01-17,0.018154378274501504
2012-01-18,0.003417004109765198
2012-01-19,0.009707964994126739
2012-01-20,-0.0018499296069404148
2012-01-23,0.005032482372359537
2012-01-24,-0.0027032669362120343
2012-01-25,0.0004096888289357725
2012-01-26,0.01837476711626551
2012-01-27,-0.004261583487592202
2012-01-30,-0.010370084883367436
2012-01-31,0.0022437850397256653
2012-02-01,0.024420525545802985
2012-02-02,0.005892680467444178
2012-02-03,0.016683625895311582
2012-02-06,-0.0002718979603323346
2012-02-07,-0.001571345132063695
2012-02-08,-0.000805488367264573
2012-02-09,0.005932947749369477
2012-02-10,-0.014117347175832906
2012-02-13,0.006799720029981415
2012-02-14,-0.001525609390519267
2012-02-15,0.0044216944317987394
2012-02-16,-0.0008848821564853004
2012-02-17,0.01422843511729166
2012-02-20,0.014634897625735555
2012-02-21,-0.0057668944293527424
2012-02-22,-0.0093092619123063
2012-02-23,-0.005027879790351908
2012-02-24,0.008072624724880795
2012-02-27,-0.0021604237708356955
2012-02-28,0.005552117585559957
2012-02-29,-0.004580647512176794
2012-03-01,0.012498386895983371
2012-03-02,-0.0029387176881909838
2012-03-05,-0.007933422909091936
2012-03-06,-0.033984046944677715
2012-03-07,0.005728836214571986
2012-03-08,0.02449819882007831
2012-03-09,0.006682223180195734
2012-03-12,0.0030726005221894948
2012-03-13,0.013701675361443177
2012-03-14,0.01193694083540997
2012-03-15,0.009185819481700719
2012-03-16,0.0018713306889621695
2012-03-19,-0.0005028918669929272
2012-03-20,-0.013877162074423022
2012-03-21,0.002321760773095205
2012-03-22,-0.012735961720370947
2012-03-23,0.00205698570811097
2012-03-26,0.011951744360136018
2012-03-27,-4.662627516138773e-05
2012-03-28,-0.011315331303064391
2012-03-29,-0.017667300936502595
2012-03-30,0.010425980058531348
2012-04-02,0.015808623931160115
2012-04-03,-0.010539011884775462
2012-04-04,-0.02838896931399093
2012-04-05,-0.001297201512478141
2012-04-10,-0.024918541234437264
2012-04-11,0.010338382889125697
2012-04-12,0.010264123658443314
2012-04-13,-0.02362963894108072
2012-04-16,0.006271364947058489
2012-04-17,0.026536606519756978
2012-04-18,-0.010141187302418753
2012-04-19,-0.009032873034308553
2012-04-20,0.01182690719280921
2012-04-23,-0.03364682601857638
2012-04-24,0.010334226007971736
2012-04-25,0.017311493677188317
2012-04-26,0.005280021231076182
2012-04-27,0.009112883390692827
2012-04-30,-0.005900308153367839
2012-05-02,-0.00745725564759292
2012-05-03,-0.0024334134648441585
2012-05-04,-0.01986271110448834
2012-05-07,0.0012207272703730343
2012-05-08,-0.018987765616853225
2012-05-09,0.004743375699721275
2012-05-10,0.006592725447887027
2012-05-11,0.009501407760240888
2012-05-14,-0.019447008937645283
2012-05-15,-0.007890637209216123
2012-05-16,-0.0026246110511327636
2012-05-17,-0.01179460226429685
2012-05-18,-0.005981928293636196
2012-05-21,0.009538785462701371
2012-05-22,0.016515463170129197
2012-05-23,-0.023284557054877197
2012-05-24,0.004794994506423178
2012-05-25,0.003807825051876934
2012-05-28,-0.0026419808633525443
2012-05-29,0.011647586586236658
2012-05-30,-0.018140213276697348
2012-05-31,-0.0026143042901550784
2012-06-01,-0.034175744088795645
2012-06-04,-0.011910182508360512
2012-06-05,-0.0014770388817172408
2012-06-06,0.020871500329929793
2012-06-07,0.008242543643311562
2012-06-08,-0.002180974990549034
2012-06-11,0.001668615415566066
2012-06-12,0.003287781459138772
2012-06-13,-0.0014201686133226143
2012-06-14,-0.002256057395458866
2012-06-15,0.01479167026265693
2012-06-18,0.0030163432156811165
2012-06-19,0.018430854385098616
2012-06-20,0.00452119951556762
2012-06-21,-0.007665676526967036
2012-06-22,-0.012593133719198235
2012-06-25,-0.02089328436215221
2012-06-26,0.0007011629383710805
2012-06-27,0.015040729424175447
2012-06-28,-0.012695489180347796
2012-06-29,0.04331276752645641
2012-07-02,0.012437159170235024
2012-07-03,0.012642991130769055
2012-07-04,-0.002038572245281256
2012-07-05,-0.004454019461929581
2012-07-06,-0.019195018359221216
2012-07-09,-0.0035163264816434614
2012-07-10,0.007946723918976328
2012-07-11,0.002410565991945779
2012-07-12,-0.005345646316224251
2012-07-13,0.021458558561916252
2012-07-16,0.0013146233943539531
2012-07-17,0.001815478193550213
2012-07-18,0.016233752977784066
2012-07-19,0.011066063429330697
2012-07-20,-0.018994185684850784
2012-07-23,-0.0317781757499348
2012-07-24,-0.004505130834999371
2012-07-25,0.0025209435525033186
2012-07-26,0.02754068368917073
2012-07-27,0.01616900938754795
2012-07-30,0.012655867116023067
2012-07-31,-0.0002657627705066057
2012-08-01,-0.0026283405101867885
2012-08-02,-0.02196624423648319
2012-08-03,0.0392925798224768
2012-08-06,0.007728325810803183
2012-08-07,0.0071154749635820025
2012-08-08,-0.0002583676573867377
2012-08-09,-0.00016647186537854797
2012-08-10,-0.0029332669671837674
2012-08-13,-0.005022619506233061
2012-08-14,0.009365116661160577
2012-08-15,-0.003955949049364582
2012-08-16,0.007124177429383538
2012-08-17,0.006373355521432256
2012-08-20,-0.0010225578551376069
2012-08-21,0.007910460391571617
2012-08-22,-0.010095443003467097
2012-08-23,-0.00971538965925689
2012-08-24,0.0030937166679114725
2012-08-27,0.010956764602814806
2012-08-28,-0.006352654973145855
2012-08-29,0.0011266612553271216
2012-08-30,-0.016415154934509846
2012-08-31,0.010920152466045163
2012-09-03,0.006317797382464629
2012-09-04,-0.011725159281689157
2012-09-05,0.004631733484416367
2012-09-06,0.02909535649448225
2012-09-07,0.006581240344848194
2012-09-10,-0.00011086072319632656
2012-09-11,0.013364801053334263
2012-09-12,0.00457174002854166
2012-09-13,-0.004522343056962641
2012-09-14,0.013926895271593631
2012-09-17,-0.0011386661512530205
2012-09-18,-0.007563795950828678
2012-09-19,0.005861682319505679
2012-09-20,-0.0001717727662999824
2012-09-21,0.008407871293134583
2012-09-24,-0.0051612884624634425
2012-09-25,0.0016119585681924065
2012-09-26,-0.02001318504270344
2012-09-27,0.0018566942588429391
2012-09-28,-0.010133047233010228
2012-10-01,0.015323971871632702
2012-10-02,-0.002848490014390359
2012-10-04,-8.895631122307623e-05
2012-10-05,0.012684119518189485
2012-10-08,-0.01441768435514923
2012-10-09,-0.007773768151639104
2012-10-10,-0.004049994340698859
2012-10-11,0.010613153924446284
2012-10-12,-0.006758031725774494
2012-10-15,0.003976467951288587
2012-10-16,0.01584025058099492
2012-10-17,0.0024781881774729175
2012-10-18,0.005771842358028856
2012-10-19,-0.007608994733067753
2012-10-22,-0.007125443194230918
2012-10-23,-0.021064248660334073
2012-10-24,0.0026708927213885403
2012-10-25,0.001026002587611874
2012-10-26,0.004391542669230253
2012-10-29,-0.0039671648359453915
2012-10-30,0.011278347882250017
2012-10-31,-0.0032631403890390764
2012-11-01,0.01033519684568085
2012-11-02,0.003841527233554576
2012-11-05,-0.005076133044098374
2012-11-06,0.007000581354625002
2012-11-07,-0.019644132108403323
2012-11-08,-0.003853279682567212
2012-11-09,-0.005754363821905972
2012-11-12,0.0007342452188177084
2012-11-13,5.026693239584823e-05
2012-11-14,-0.009373562475455288
2012-11-15,-0.008237209183366234
2012-11-16,-0.013188215064426023
2012-11-19,0.024934798346433418
2012-11-20,0.006899423864521692
2012-11-21,0.0016338690252686305
2012-11-22,0.008390077506988725
2012-11-23,0.008852965478570285
2012-11-26,-0.0023395531247106804
2012-11-27,0.005526622100582523
2012-11-28,0.0015111264777967204
2012-11-29,0.007836931815461634
2012-11-30,0.0006134392141643463
2012-12-03,0.004011877785092155
2012-12-04,-1.208355251192117e-05
2012-12-05,0.002613231150776496
2012-12-06,0.010730391032427011
2012-12-07,-0.002221799112913425
2012-12-10,0.001745207045726227
2012-12-11,0.007811805029836583
2012-12-12,0.003299191549458236
2012-12-13,-0.004308727939370649
2012-12-14,0.0019111412074850342
2012-12-17,0.001114955541581697
2012-12-18,0.006395860729145442
2012-12-19,0.00194940429481405
2012-12-20,0.00046946569162797935
2012-12-21,-0.004675397444105056
2012-12-27,0.002573246535791718
2012-12-28,-0.005680567976436568
2013-01-02,0.02185774053209788
2013-01-03,-0.0028718956400629603
2013-01-04,0.002569500432131999
2013-01-07,-0.00562086941321005
2013-01-08,-0.0047629247090642535
2013-01-09,0.0032017516588351835
2013-01-10,-0.001554309474172677
2013-01-11,0.0009158198858842947
2013-01-14,0.0018132564794079986
2013-01-15,-0.006935729921882183
2013-01-16,0.001982791128698702
2013-01-17,0.00576379268071725
2013-01-18,-0.004295798910026627
2013-01-21,0.00605407562884297
2013-01-22,-0.0067945353603872105
2013-01-23,0.001472163335265897
2013-01-24,0.005266251429676183
2013-01-25,0.014176366903051907
2013-01-28,-0.0031776927324795867
2013-01-29,0.001987721718211377
2013-01-30,-0.00474733186548526
2013-01-31,-0.004514000038630894
2013-02-01,0.007373966663213105
2013-02-04,-0.024913881837085206
2013-02-05,0.003460248755121631
2013-02-06,-0.010891543625802913
2013-02-07,0.0012755166940749962
2013-02-08,0.008074199631662227
2013-02-11,-0.0024045433061867794
2013-02-12,0.0034648424257543997
2013-02-13,0.006749205399338765
2013-02-14,-0.010464386017153049
2013-02-15,-0.004937654031752059
2013-02-18,0.0046381997167090905
2013-02-19,0.0162176686238078
2013-02-20,-0.0030377870705947663
2013-02-21,-0.018803462324687326
2013-02-22,0.010330271079072029
2013-02-25,0.014523765338787742
2013-02-26,-0.022652228937190433
2013-02-27,0.010361863427067686
2013-02-28,0.008581497573170616
2013-03-01,-0.004332386713038594
2013-03-04,-0.0021379914447402504
2013-03-05,0.023223779295315827
2013-03-06,0.006228473740716778
2013-03-07,0.0025810190009265543
2013-03-08,0.005881807054564758
2013-03-11,-0.0002729836489213655
2013-03-12,-0.002275709147100735
2013-03-13,0.0006013013853714
2013-03-14,0.010972393267903335
2013-03-15,-0.0019259501990542827
2013-03-18,-0.003997327061102229
2013-03-19,-0.007853265596784231
2013-03-20,0.00681701146041358
2013-03-21,-0.008680418366204368
2013-03-22,-0.002667461950118688
2013-03-25,-0.005112932029702977
2013-03-26,0.0011142333964428985
2013-03-27,-0.011495415293163225
2013-03-28,0.0007985804463073176
2013-04-02,0.019057620219990357
2013-04-03,-0.008701063356757355
2013-04-04,-0.007284023401536555
2013-04-05,-0.02029323520309012
2013-04-08,0.0005079336339155471
2013-04-09,-0.003279596933350337
2013-04-10,0.022667089470272295
2013-04-11,0.007809869487508614
2013-04-12,-0.016116085889435028
2013-04-15,-0.004149914928099463
