Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-08-22,20.03206443786621,,23.183534622192383,16.208694458007812,49.64885711669922,21.163330078125,42.05189514160156,23.736478805541992,18.36452865600586,63.02580642700195,36.68978500366211
2016-08-23,20.20405387878418,,23.346750259399414,16.228952407836914,49.69093322753906,21.239850997924805,41.967803955078125,23.722259521484375,18.28437042236328,63.085025787353516,36.87454605102539
2016-08-24,19.970643997192383,,23.253480911254883,16.222198486328125,49.53940963745117,21.122825622558594,41.89897918701172,23.658300399780273,18.277082443237305,62.095359802246094,36.69879913330078
2016-08-25,20.068925857543945,,23.19019317626953,16.255949020385742,49.530967712402344,21.167837142944336,41.73841857910156,23.757789611816406,18.288015365600586,61.57090759277344,36.5771598815918
2016-08-26,19.954265594482422,,23.110252380371094,16.276206970214844,49.38785934448242,21.176837921142578,41.52434539794922,23.523269653320312,17.90906524658203,61.80775833129883,36.47349548339844
2016-08-29,20.134437561035156,,23.26681137084961,16.41797637939453,49.7414665222168,21.257854461669922,41.769004821777344,23.757789611816406,18.054819107055664,61.9431266784668,36.599674224853516
2016-08-30,20.085296630859375,,23.186866760253906,16.56648826599121,49.606746673583984,21.185836791992188,41.52434539794922,23.68673324584961,17.865345001220703,61.731632232666016,36.396888732910156
2016-08-31,19.88465690612793,,22.82046127319336,16.57999610900879,49.32891082763672,21.149837493896484,41.57786560058594,23.722259521484375,17.938213348388672,61.5455436706543,36.30226135253906
2016-09-01,19.966554641723633,,22.753843307495117,16.512487411499023,49.371009826660156,21.217342376708984,41.59315490722656,23.71515464782715,17.84712028503418,61.384849548339844,36.374351501464844
2016-09-02,20.167198181152344,,23.010324478149414,16.586740493774414,49.615177154541016,21.31186294555664,41.91426467895508,23.87150764465332,18.08396339416504,61.4525032043457,36.44645309448242
2016-09-06,20.122154235839844,,23.35674285888672,16.559738159179688,49.47203063964844,21.419891357421875,42.00602340698242,24.070491790771484,18.28072166442871,61.672428131103516,36.51405334472656
2016-09-07,20.093490600585938,,23.489980697631836,16.55298614501953,49.530967712402344,21.47389793395996,41.63901901245117,24.190509796142578,18.28437042236328,61.672428131103516,36.53207778930664
2016-09-08,20.00749969482422,,23.929672241210938,16.539491653442383,49.488868713378906,21.298362731933594,41.409645080566406,23.88330841064453,18.3463191986084,61.72319412231445,36.216651916503906
2016-09-09,19.426029205322266,,23.216846466064453,16.228952407836914,48.091270446777344,20.776248931884766,40.285701751708984,22.975988388061523,17.65764045715332,60.48819351196289,35.34241485595703
2016-09-12,19.61029815673828,,23.446685791015625,16.411226272583008,48.70587158203125,21.122825622558594,41.04265213012695,23.068870544433594,17.97100067138672,61.384849548339844,35.83811569213867
2016-09-13,19.245849609375,,22.777158737182617,16.120935440063477,47.990230560302734,20.96980094909668,40.53803253173828,22.661632537841797,17.72323226928711,60.5643196105957,35.32890319824219
2016-09-14,19.200809478759766,,22.507347106933594,16.080442428588867,47.948150634765625,21.068815231323242,40.41569519042969,22.70450210571289,17.792463302612305,60.5643196105957,35.33340835571289
2016-09-15,19.323650360107422,,22.787147521972656,16.174945831298828,48.32701110839844,21.415388107299805,40.74447250366211,22.875967025756836,17.92728042602539,61.190269470214844,35.59026336669922
2016-09-16,19.246274948120117,,22.603172302246094,16.021648406982422,47.92235565185547,21.33674430847168,40.61214065551758,22.797378540039062,18.102203369140625,61.23188018798828,35.51337814331055
2016-09-19,19.275089263916016,,22.589771270751953,16.12380599975586,48.13400650024414,21.29606819152832,40.52751159667969,23.03314781188965,18.28227424621582,61.01110076904297,35.486228942871094
2016-09-20,19.217464447021484,,22.425569534301758,16.13215446472168,48.17633056640625,21.282512664794922,40.635231018066406,22.990270614624023,18.249197006225586,61.19791030883789,35.51337814331055
2016-09-21,19.509695053100586,,22.944984436035156,16.232364654541016,48.802772521972656,21.52204132080078,40.85832595825195,23.254615783691406,18.6203556060791,61.809295654296875,35.857147216796875
2016-09-22,19.571434020996094,,22.971797943115234,16.2657527923584,49.14984130859375,21.65311050415039,41.219905853271484,23.711841583251953,18.734270095825195,62.27632141113281,36.1195182800293
2016-09-23,19.47265625,,22.666847229003906,16.1822566986084,48.86201477050781,21.463294982910156,41.0352668762207,23.804719924926758,18.719566345214844,62.08104705810547,36.038082122802734
2016-09-26,19.382099151611328,,22.566314697265625,15.923405647277832,48.650390625,21.33674430847168,40.68907165527344,23.854736328125,18.671796798706055,61.35927200317383,35.64002227783203
2016-09-27,19.439725875854492,,22.415515899658203,16.04865837097168,48.98898696899414,21.571762084960938,40.85832595825195,23.64754295349121,18.42926025390625,61.792301177978516,36.001888275146484
2016-09-28,19.661989212036133,,23.383981704711914,16.12380599975586,49.369937896728516,21.61244010925293,40.927574157714844,23.811872482299805,18.403541564941406,61.69889831542969,36.101409912109375
2016-09-29,19.509695053100586,,23.34377098083496,15.898357391357422,48.98054122924805,21.48137855529785,40.52751159667969,23.518959045410156,18.127933502197266,60.61199951171875,35.915958404541016
2016-09-30,19.653757095336914,,23.662118911743164,16.11545181274414,49.42073059082031,21.594362258911133,40.93525314331055,23.41179084777832,18.00298500061035,61.23188018798828,36.2054443359375
2016-10-03,19.629056930541992,,23.64536476135254,16.040302276611328,49.46306228637695,21.531085968017578,40.6736946105957,22.961694717407227,17.749422073364258,61.18095016479492,36.182838439941406
2016-10-04,19.361520767211914,,23.404085159301758,16.107107162475586,49.04826354980469,21.45426368713379,40.32749557495117,22.61162567138672,17.378259658813477,61.062042236328125,36.05617904663086
2016-10-05,19.49323844909668,,23.762659072875977,16.365955352783203,49.361480712890625,21.531085968017578,40.28902816772461,22.19011878967285,17.341514587402344,61.299835205078125,36.2054443359375
2016-10-06,19.653757095336914,,23.799514770507812,16.39100456237793,49.361480712890625,21.580799102783203,40.36595916748047,22.23298454284668,17.33783721923828,61.07054901123047,36.23259353637695
2016-10-07,19.287433624267578,,23.662118911743164,16.382659912109375,48.72658157348633,21.52204132080078,40.25825881958008,22.175830841064453,17.315792083740234,61.02808380126953,36.06974411010742
2016-10-10,19.402681350708008,,24.03409194946289,16.466154098510742,48.77735900878906,21.67119026184082,40.25825881958008,22.261558532714844,17.4591064453125,61.308292388916016,36.12855529785156
2016-10-11,19.139257431030273,,23.759309768676758,16.31585693359375,48.269432067871094,21.427139282226562,40.0505485534668,22.09010124206543,17.26066780090332,59.7713508605957,35.689788818359375
2016-10-12,19.102214813232422,,23.658769607543945,16.299156188964844,48.362579345703125,21.463294982910156,40.273643493652344,22.404449462890625,17.42971420288086,59.49113082885742,35.857147216796875
2016-10-13,19.003435134887695,,23.5280818939209,16.140501022338867,48.34563446044922,21.327709197998047,40.28133010864258,22.47588539123535,17.646520614624023,59.516605377197266,35.725975036621094
2016-10-14,19.065174102783203,,23.39068031311035,16.215654373168945,48.44721984863281,21.409059524536133,40.28902816772461,22.447307586669922,17.547306060791016,59.117496490478516,35.68526077270508
2016-10-17,19.081632614135742,,23.276750564575195,16.140501022338867,48.320247650146484,21.363862991333008,40.09669876098633,22.4687442779541,17.64284896850586,58.92220687866211,35.391231536865234
2016-10-18,19.254501342773438,,23.370569229125977,16.274105072021484,48.42181396484375,21.48137855529785,40.219783782958984,22.583044052124023,17.793519973754883,59.626991271972656,35.6264533996582
2016-10-19,19.394451141357422,,23.70233917236328,16.416057586669922,48.574180603027344,21.52204132080078,39.98898696899414,22.66878318786621,17.75309181213379,59.40622329711914,35.78477478027344
2016-10-20,19.37799072265625,,23.67552375793457,16.416057586669922,48.311763763427734,21.422616958618164,39.96592330932617,22.590194702148438,17.742069244384766,59.68644714355469,35.716915130615234
2016-10-21,19.369754791259766,,23.521381378173828,16.40770721435547,48.244056701660156,21.48137855529785,40.18132400512695,22.57590675354004,17.63917350769043,59.19395065307617,36.001888275146484
2016-10-24,19.415029525756836,,23.450998306274414,16.45780372619629,48.33716583251953,21.689268112182617,40.44288635253906,22.60448455810547,17.705320358276367,59.083560943603516,36.259742736816406
2016-10-25,19.23805046081543,,23.34377098083496,16.44110679626465,48.2101936340332,21.61244010925293,40.58906936645508,22.57590675354004,17.815567016601562,58.913719177246094,35.83452224731445
2016-10-26,19.2092342376709,,23.397380828857422,16.541305541992188,48.379493713378906,21.490413665771484,40.53520584106445,22.28299903869629,17.859663009643555,58.55705642700195,35.68072509765625
2016-10-27,19.184541702270508,,23.310260772705078,16.583059310913086,48.049339294433594,21.463294982910156,40.35057830810547,21.75432014465332,17.75309181213379,58.82880401611328,35.382179260253906
2016-10-28,19.233928680419922,,23.246585845947266,16.507909774780273,48.33716583251953,21.440696716308594,40.51981735229492,21.81147003173828,17.80821418762207,57.5550651550293,35.30077362060547
2016-10-31,19.24216079711914,,22.995250701904297,16.482852935791016,48.430294036865234,21.431659698486328,40.61983108520508,22.111530303955078,18.164684295654297,57.19844055175781,35.32791519165039
