Date,SPY
2018-01-02,235.9542694091797
2018-01-03,237.44674682617188
2018-01-04,238.4475860595703
2018-01-05,240.0365753173828
2018-01-08,240.4755096435547
2018-01-09,241.0197296142578
2018-01-10,240.65113830566406
2018-01-11,242.40695190429688
2018-01-12,243.98709106445312
2018-01-16,243.153076171875
2018-01-17,245.47071838378906
2018-01-18,245.05816650390625
2018-01-19,246.17311096191406
2018-01-22,248.17471313476562
2018-01-23,248.70147705078125
2018-01-24,248.60479736328125
2018-01-25,248.7102508544922
2018-01-26,251.58978271484375
2018-01-29,249.92181396484375
2018-01-30,247.3583221435547
2018-01-31,247.48114013671875
2018-02-01,247.20022583007812
2018-02-02,241.81871032714844
2018-02-05,231.7052764892578
2018-02-06,236.2703094482422
2018-02-07,234.98861694335938
2018-02-08,226.1744384765625
2018-02-09,229.57196044921875
2018-02-12,232.943115234375
2018-02-13,233.52255249023438
2018-02-14,236.6741943359375
2018-02-15,239.69415283203125
2018-02-16,239.7644500732422
2018-02-20,238.26318359375
2018-02-21,237.0780029296875
2018-02-22,237.3853302001953
2018-02-23,241.16908264160156
2018-02-26,243.96954345703125
2018-02-27,240.9232940673828
2018-02-28,238.48257446289062
2018-03-01,235.01492309570312
2018-03-02,236.22637939453125
2018-03-05,238.956787109375
2018-03-06,239.5625
2018-03-07,239.47471618652344
2018-03-08,240.6335906982422
2018-03-09,244.8211669921875
2018-03-12,244.51388549804688
2018-03-13,242.93362426757812
2018-03-14,241.68695068359375
2018-03-15,241.4236602783203
2018-03-16,241.68544006347656
2018-03-19,238.41534423828125
2018-03-20,238.82078552246094
2018-03-21,238.36245727539062
2018-03-22,232.40408325195312
2018-03-23,227.45050048828125
2018-03-26,233.67332458496094
2018-03-27,229.6981658935547
2018-03-28,229.01943969726562
2018-03-29,231.94577026367188
2018-04-02,226.9392547607422
2018-04-03,229.84796142578125
2018-04-04,232.30709838867188
2018-04-05,234.1404266357422
2018-04-06,228.92245483398438
2018-04-09,230.05064392089844
2018-04-10,233.7085723876953
2018-04-11,232.48338317871094
2018-04-12,234.39599609375
2018-04-13,233.7085723876953
2018-04-16,235.6300506591797
2018-04-17,238.1509552001953
2018-04-18,238.32720947265625
2018-04-19,237.0050506591797
2018-04-20,234.9954071044922
2018-04-23,234.96022033691406
2018-04-24,231.79592895507812
2018-04-25,232.36883544921875
2018-04-26,234.73106384277344
2018-04-27,234.95135498046875
2018-04-30,233.1444854736328
2018-05-01,233.5587615966797
2018-05-02,231.9898223876953
2018-05-03,231.47862243652344
2018-05-04,234.47540283203125
2018-05-07,235.26864624023438
2018-05-08,235.26864624023438
2018-05-09,237.54275512695312
2018-05-10,239.76393127441406
2018-05-11,240.4955291748047
2018-05-14,240.61009216308594
2018-05-15,238.9529571533203
2018-05-16,239.95785522460938
2018-05-17,239.7551727294922
2018-05-18,239.15574645996094
2018-05-21,240.95379638671875
2018-05-22,240.28399658203125
2018-05-23,240.94503784179688
2018-05-24,240.4514617919922
2018-05-25,239.87844848632812
2018-05-29,237.11961364746094
2018-05-30,240.28399658203125
2018-05-31,238.81199645996094
2018-06-01,241.15655517578125
2018-06-04,242.30239868164062
2018-06-05,242.47874450683594
2018-06-06,244.5059814453125
2018-06-07,244.4795379638672
2018-06-08,245.20230102539062
2018-06-11,245.52847290039062
2018-06-12,245.8457794189453
2018-06-13,245.06130981445312
2018-06-14,245.67828369140625
2018-06-15,245.36480712890625
2018-06-18,244.8601531982422
2018-06-19,243.92169189453125
2018-06-20,244.33778381347656
2018-06-21,242.80606079101562
2018-06-22,243.24879455566406
2018-06-25,239.9374542236328
2018-06-26,240.46868896484375
2018-06-27,238.47654724121094
2018-06-28,239.84007263183594
2018-06-29,240.18539428710938
2018-07-02,240.6988525390625
2018-07-03,239.84890747070312
2018-07-05,241.8055419921875
2018-07-06,243.8508758544922
2018-07-09,246.04666137695312
2018-07-10,246.93199157714844
2018-07-11,245.12579345703125
2018-07-12,247.34808349609375
2018-07-13,247.5428466796875
2018-07-16,247.3214874267578
2018-07-17,248.32196044921875
2018-07-18,248.8443603515625
2018-07-19,247.90582275390625
2018-07-20,247.62254333496094
2018-07-23,248.0829620361328
2018-07-24,249.331298828125
2018-07-25,251.4562530517578
2018-07-26,250.863037109375
2018-07-27,249.1631317138672
2018-07-30,247.8616180419922
2018-07-31,249.08340454101562
2018-08-01,248.6672821044922
2018-08-02,250.02186584472656
2018-08-03,251.0931854248047
2018-08-06,252.0139923095703
2018-08-07,252.8462677001953
2018-08-08,252.7400360107422
2018-08-09,252.39474487304688
2018-08-10,250.70367431640625
2018-08-13,249.76522827148438
2018-08-14,251.35885620117188
2018-08-15,249.48190307617188
2018-08-16,251.50048828125
2018-08-17,252.3859405517578
2018-08-20,252.9259033203125
2018-08-21,253.51922607421875
2018-08-22,253.36871337890625
2018-08-23,253.03225708007812
2018-08-24,254.55503845214844
2018-08-27,256.5647888183594
2018-08-28,256.6888122558594
2018-08-29,258.070068359375
2018-08-30,257.0252990722656
2018-08-31,257.03399658203125
2018-09-04,256.5914001464844
2018-09-05,255.90081787109375
2018-09-06,255.13055419921875
2018-09-07,254.63473510742188
2018-09-10,255.0774383544922
2018-09-11,255.91854858398438
2018-09-12,255.9805145263672
2018-09-13,257.49444580078125
2018-09-14,257.5387878417969
2018-09-17,256.1751708984375
2018-09-18,257.5652770996094
2018-09-19,257.8399658203125
2018-09-20,259.9292297363281
2018-09-21,259.6918029785156
2018-09-24,258.8290710449219
2018-09-25,258.58892822265625
2018-09-26,257.8152160644531
2018-09-27,258.53564453125
2018-09-28,258.5623474121094
2018-10-01,259.4606018066406
2018-10-02,259.3094177246094
2018-10-03,259.4516296386719
2018-10-04,257.4239196777344
2018-10-05,255.98300170898438
2018-10-08,255.98300170898438
2018-10-09,255.60952758789062
2018-10-10,247.51614379882812
2018-10-11,242.06417846679688
2018-10-12,245.42611694335938
2018-10-15,244.04754638671875
2018-10-16,249.38388061523438
2018-10-17,249.42832946777344
2018-10-18,245.82627868652344
2018-10-19,245.6928253173828
2018-10-22,244.59007263183594
2018-10-23,243.3449249267578
2018-10-24,235.97190856933594
2018-10-25,240.20535278320312
2018-10-26,235.98081970214844
2018-10-29,234.6733856201172
2018-10-30,238.15084838867188
2018-10-31,240.69456481933594
2018-11-01,243.2560272216797
2018-11-02,241.81515502929688
2018-11-05,243.1492156982422
2018-11-06,244.68789672851562
2018-11-07,249.92637634277344
2018-11-08,249.47280883789062
2018-11-09,247.03591918945312
2018-11-12,242.41995239257812
2018-11-13,241.9663543701172
2018-11-14,240.31214904785156
2018-11-15,242.82020568847656
2018-11-16,243.4517059326172
2018-11-19,239.33372497558594
2018-11-20,234.9046173095703
2018-11-21,235.70509338378906
2018-11-23,234.13087463378906
2018-11-26,237.91082763671875
2018-11-27,238.7112274169922
2018-11-28,244.2075653076172
2018-11-29,243.67398071289062
2018-11-30,245.15933227539062
2018-12-03,248.40545654296875
2018-12-04,240.35658264160156
2018-12-06,239.99192810058594
2018-12-07,234.41551208496094
2018-12-10,234.8601531982422
2018-12-11,234.9135284423828
2018-12-12,236.09646606445312
2018-12-13,236.0164031982422
2018-12-14,231.65834045410156
2018-12-17,227.11361694335938
2018-12-18,226.86460876464844
2018-12-19,223.4671630859375
2018-12-20,219.82952880859375
2018-12-21,215.32528686523438
2018-12-24,209.6358184814453
2018-12-26,220.22767639160156
2018-12-27,221.91842651367188
2018-12-28,221.6321258544922
2018-12-31,223.5734100341797
2019-01-02,223.80592346191406
2019-01-03,218.46531677246094
2019-01-04,225.78297424316406
2019-01-07,227.563232421875
2019-01-08,229.70123291015625
2019-01-09,230.7747802734375
2019-01-10,231.58885192871094
2019-01-11,231.67828369140625
2019-01-14,230.26483154296875
2019-01-15,232.90377807617188
2019-01-16,233.46743774414062
2019-01-17,235.23866271972656
2019-01-18,238.36965942382812
2019-01-22,235.14920043945312
2019-01-23,235.64122009277344
2019-01-24,235.76649475097656
2019-01-25,237.76133728027344
2019-01-28,235.9542999267578
2019-01-29,235.64122009277344
2019-01-30,239.37167358398438
2019-01-31,241.47386169433594
2019-02-01,241.59019470214844
2019-02-04,243.28993225097656
2019-02-05,244.30970764160156
2019-02-06,243.98773193359375
2019-02-07,241.6617889404297
2019-02-08,241.95700073242188
2019-02-11,242.0911102294922
2019-02-12,245.20423889160156
2019-02-13,246.00048828125
2019-02-14,245.454833984375
2019-02-15,248.12954711914062
2019-02-19,248.55892944335938
2019-02-20,249.0599822998047
2019-02-21,248.17422485351562
2019-02-22,249.71302795410156
2019-02-25,250.05288696289062
2019-02-26,249.87399291992188
2019-02-27,249.76669311523438
2019-02-28,249.30157470703125
2019-03-01,250.85809326171875
2019-03-04,249.94561767578125
2019-03-05,249.6055908203125
2019-03-06,248.0938262939453
2019-03-07,246.01837158203125
2019-03-08,245.5263671875
2019-03-11,249.08677673339844
2019-03-12,250.02609252929688
2019-03-13,251.68112182617188
2019-03-14,251.52001953125
2019-03-15,252.76271057128906
2019-03-18,253.67916870117188
2019-03-19,253.7420654296875
2019-03-20,252.978271484375
2019-03-21,255.83567810058594
2019-03-22,250.9117889404297
2019-03-25,250.72305297851562
2019-03-26,252.59190368652344
2019-03-27,251.27114868164062
2019-03-28,252.22357177734375
2019-03-29,253.81398010253906
2019-04-01,256.8240051269531
2019-04-02,256.94976806640625
2019-04-03,257.3540954589844
2019-04-04,258.0370178222656
2019-04-05,259.28594970703125
2019-04-08,259.4836120605469
2019-04-09,258.1538391113281
2019-04-10,259.0343933105469
2019-04-11,258.9624328613281
2019-04-12,260.714599609375
2019-04-15,260.54388427734375
2019-04-16,260.714599609375
2019-04-17,260.07672119140625
2019-04-18,260.5888366699219
2019-04-22,260.81341552734375
2019-04-23,263.1585998535156
2019-04-24,262.5745544433594
2019-04-25,262.412841796875
2019-04-26,263.6346740722656
2019-04-29,264.0481262207031
2019-04-30,264.182861328125
2019-05-01,262.1971740722656
2019-05-02,261.6311340332031
2019-05-03,264.1919250488281
2019-05-06,263.1047668457031
2019-05-07,258.7108154296875
2019-05-08,258.3514709472656
2019-05-09,257.56982421875
2019-05-10,258.8636779785156
2019-05-13,252.35841369628906
2019-05-14,254.64053344726562
2019-05-15,256.1322021484375
2019-05-16,258.5042419433594
2019-05-17,256.8330383300781
2019-05-20,255.1348114013672
2019-05-21,257.4350891113281
2019-05-22,256.64422607421875
2019-05-23,253.5084686279297
2019-05-24,254.08351135253906
2019-05-28,251.720458984375
2019-05-29,250.03121948242188
2019-05-30,250.71405029296875
2019-05-31,247.3356475830078
2019-06-03,246.7067108154297
2019-06-04,252.06185913085938
2019-06-05,254.2451934814453
2019-06-06,255.8985137939453
2019-06-07,258.4592590332031
2019-06-10,259.6454162597656
2019-06-11,259.5824279785156
2019-06-12,259.124267578125
2019-06-13,260.1933898925781
2019-06-14,259.9059753417969
2019-06-17,260.0047912597656
2019-06-18,262.727294921875
2019-06-19,263.3203430175781
2019-06-20,265.8361511230469
2019-06-21,265.4496765136719
2019-06-24,265.12469482421875
2019-06-25,262.5243835449219
2019-06-26,262.26251220703125
2019-06-27,263.1924743652344
2019-06-28,264.5469055175781
2019-07-01,266.94854736328125
2019-07-02,267.64373779296875
2019-07-03,269.7835693359375
2019-07-05,269.4765930175781
2019-07-08,267.9958801269531
2019-07-09,268.3299560546875
2019-07-10,269.6120300292969
2019-07-11,270.24407958984375
2019-07-12,271.45391845703125
2019-07-15,271.5442810058594
2019-07-16,270.6684265136719
2019-07-17,268.8265380859375
2019-07-18,269.8106689453125
2019-07-19,268.3118896484375
2019-07-22,268.97100830078125
2019-07-23,270.8941955566406
2019-07-24,272.167236328125
2019-07-25,270.8670959472656
2019-07-26,272.68194580078125
2019-07-29,272.1851806640625
2019-07-30,271.51715087890625
2019-07-31,268.546630859375
2019-08-01,266.2080993652344
2019-08-02,264.2037353515625
2019-08-05,256.2583312988281
2019-08-06,259.8517761230469
2019-08-07,260.0052795410156
2019-08-08,265.10662841796875
2019-08-09,263.3008728027344
2019-08-12,260.0955505371094
2019-08-13,264.1405334472656
2019-08-14,256.33056640625
2019-08-15,257.0076904296875
2019-08-16,260.7998352050781
2019-08-19,263.94189453125
2019-08-20,261.9194030761719
2019-08-21,264.05029296875
2019-08-22,263.96905517578125
2019-08-23,257.1882629394531
2019-08-26,260.0323486328125
2019-08-27,259.0120849609375
2019-08-28,260.83587646484375
2019-08-29,264.16754150390625
2019-08-30,264.05029296875
2019-09-03,262.5062561035156
2019-09-04,265.48590087890625
2019-09-05,268.89874267578125
2019-09-06,269.1064147949219
2019-09-09,269.2417907714844
2019-09-10,269.17864990234375
2019-09-11,271.0927734375
2019-09-12,272.03173828125
2019-09-13,271.8512878417969
2019-09-16,271.0115661621094
2019-09-17,271.6977233886719
2019-09-18,271.8601989746094
2019-09-19,271.84222412109375
2019-09-20,270.5578308105469
2019-09-23,270.49420166015625
2019-09-24,268.3717956542969
2019-09-25,269.9591369628906
2019-09-26,269.39678955078125
2019-09-27,267.94549560546875
2019-09-30,269.1880798339844
2019-10-01,265.9862060546875
2019-10-02,261.28765869140625
2019-10-03,263.4283142089844
2019-10-04,266.9930725097656
2019-10-07,265.8410949707031
2019-10-08,261.7139892578125
2019-10-09,264.1993103027344
2019-10-10,265.9862060546875
2019-10-11,268.74371337890625
2019-10-14,268.4443359375
2019-10-15,271.10205078125
2019-10-16,270.6666564941406
2019-10-17,271.46484375
2019-10-18,270.2766418457031
2019-10-21,272.1088562011719
2019-10-22,271.219970703125
2019-10-23,272.009033203125
2019-10-24,272.4535827636719
2019-10-25,273.5692443847656
2019-10-28,275.1112365722656
2019-10-29,275.02960205078125
2019-10-30,275.87310791015625
2019-10-31,275.1383972167969
2019-11-01,277.6872863769531
2019-11-04,278.802978515625
2019-11-05,278.49462890625
2019-11-06,278.5580749511719
2019-11-07,279.5376892089844
2019-11-08,280.2271423339844
2019-11-11,279.69183349609375
2019-11-12,280.281494140625
2019-11-13,280.3721618652344
2019-11-14,280.7803955078125
2019-11-15,282.8121032714844
2019-11-18,283.0207824707031
2019-11-19,282.9391784667969
2019-11-20,281.88702392578125
2019-11-21,281.43353271484375
2019-11-22,282.05938720703125
2019-11-25,284.2453308105469
2019-11-26,284.88934326171875
2019-11-27,286.15924072265625
2019-11-29,285.09796142578125
2019-12-02,282.67608642578125
2019-12-03,280.7803955078125
2019-12-04,282.5127868652344
2019-12-05,283.0207824707031
2019-12-06,285.60595703125
2019-12-09,284.70794677734375
2019-12-10,284.3904724121094
2019-12-11,285.19769287109375
2019-12-12,287.6559143066406
2019-12-13,287.8282470703125
2019-12-16,289.8056335449219
2019-12-17,289.8690490722656
2019-12-18,289.8872375488281
2019-12-19,291.07550048828125
2019-12-20,292.3516540527344
2019-12-23,292.7982177734375
2019-12-24,292.8074035644531
2019-12-26,294.3660583496094
2019-12-27,294.2930908203125
2019-12-30,292.6706237792969
2019-12-31,293.3815612792969
2020-01-02,296.1253356933594
2020-01-03,293.8829650878906
2020-01-06,295.00408935546875
2020-01-07,294.17462158203125
2020-01-08,295.7424011230469
2020-01-09,297.747802734375
2020-01-10,296.89093017578125
2020-01-13,298.93280029296875
2020-01-14,298.4769592285156
2020-01-15,299.15155029296875
2020-01-16,301.63995361328125
2020-01-17,302.578857421875
2020-01-21,301.9863586425781
2020-01-22,302.0227355957031
2020-01-23,302.3691101074219
2020-01-24,299.6802673339844
2020-01-27,294.87652587890625
2020-01-28,297.9665832519531
2020-01-29,297.720458984375
2020-01-30,298.68670654296875
2020-01-31,293.26312255859375
2020-02-03,295.441650390625
2020-02-04,299.94451904296875
2020-02-05,303.4083557128906
2020-02-06,304.4293212890625
2020-02-07,302.8067626953125
2020-02-10,305.0673522949219
2020-02-11,305.59600830078125
2020-02-12,307.5648193359375
2020-02-13,307.23675537109375
2020-02-14,307.7288513183594
2020-02-18,306.9358825683594
2020-02-19,308.40338134765625
2020-02-20,307.1364440917969
2020-02-21,303.9734802246094
2020-02-24,293.8921203613281
2020-02-25,284.9866027832031
2020-02-26,283.93829345703125
2020-02-27,271.1861267089844
2020-02-28,270.04669189453125
2020-03-02,281.7415466308594
2020-03-03,273.6745910644531
2020-03-04,285.1779479980469
2020-03-05,275.6980895996094
2020-03-06,271.1405029296875
2020-03-09,249.96592712402344
2020-03-10,262.9003601074219
2020-03-11,250.08445739746094
2020-03-12,226.15708923339844
2020-03-13,245.49044799804688
2020-03-16,218.6279296875
2020-03-17,230.43211364746094
2020-03-18,218.76467895507812
2020-03-19,219.2294921875
2020-03-20,209.78196716308594
2020-03-23,204.41822814941406
2020-03-24,222.939208984375
2020-03-25,226.27664184570312
2020-03-26,239.48890686035156
2020-03-27,232.35557556152344
2020-03-30,239.90147399902344
2020-03-31,236.32568359375
2020-04-01,225.6898193359375
2020-04-02,230.89773559570312
2020-04-03,227.560302734375
2020-04-06,242.84463500976562
2020-04-07,243.09225463867188
2020-04-08,251.25242614746094
2020-04-09,255.0758819580078
2020-04-13,252.74705505371094
2020-04-14,260.201171875
2020-04-15,254.67239379882812
2020-04-16,255.90101623535156
2020-04-17,262.81427001953125
2020-04-20,258.1840515136719
2020-04-21,250.34469604492188
2020-04-22,255.90101623535156
2020-04-23,255.88265991210938
2020-04-24,259.4493713378906
2020-04-27,263.1902160644531
2020-04-28,261.97998046875
2020-04-29,268.83819580078125
2020-04-30,266.33514404296875
2020-05-01,259.28436279296875
2020-05-04,259.9994812011719
2020-05-05,262.4017639160156
2020-05-06,260.62298583984375
2020-05-07,263.7677917480469
2020-05-08,268.1322326660156
2020-05-11,268.1872253417969
2020-05-12,262.8417663574219
2020-05-13,258.1932373046875
2020-05-14,261.2831115722656
2020-05-15,262.48419189453125
2020-05-18,270.4794006347656
2020-05-19,267.7012023925781
2020-05-20,272.2489929199219
2020-05-21,270.3694152832031
2020-05-22,270.8827819824219
2020-05-26,274.22027587890625
2020-05-27,278.3003234863281
2020-05-28,277.78692626953125
2020-05-29,279.0246887207031
2020-06-01,280.1524658203125
2020-06-02,282.47216796875
2020-06-03,286.2313232421875
2020-06-04,285.47955322265625
2020-06-05,292.7962646484375
2020-06-08,296.33538818359375
2020-06-09,294.125732421875
2020-06-10,292.4845275878906
2020-06-11,275.6230773925781
2020-06-12,278.9237976074219
2020-06-15,281.5278015136719
2020-06-16,286.9465637207031
2020-06-17,285.7546081542969
2020-06-18,285.8646240234375
2020-06-19,284.2309265136719
2020-06-22,286.054443359375
2020-06-23,287.3712158203125
2020-06-24,280.0407409667969
2020-06-25,283.04296875
2020-06-26,276.3203125
2020-06-29,280.3815612792969
2020-06-30,283.9730529785156
2020-07-01,285.962158203125
2020-07-02,287.53704833984375
2020-07-06,291.97576904296875
2020-07-07,288.9643859863281
2020-07-08,291.1745910644531
2020-07-09,289.5169677734375
2020-07-10,292.4731140136719
2020-07-13,289.9405822753906
2020-07-14,293.6978759765625
2020-07-15,296.396240234375
2020-07-16,295.42010498046875
2020-07-17,296.2764892578125
2020-07-20,298.67083740234375
2020-07-21,299.306396484375
2020-07-22,301.010009765625
2020-07-23,297.41845703125
2020-07-24,295.5029296875
2020-07-27,297.6579284667969
2020-07-28,295.7699890136719
2020-07-29,299.4075622558594
2020-07-30,298.3393859863281
2020-07-31,300.69696044921875
2020-08-03,302.7874450683594
2020-08-04,303.9570007324219
2020-08-05,305.84478759765625
2020-08-06,307.88922119140625
2020-08-07,308.1101989746094
2020-08-10,309.0311584472656
2020-08-11,306.4801940917969
2020-08-12,310.7532958984375
2020-08-13,310.1914367675781
2020-08-14,310.2006530761719
2020-08-17,311.1861572265625
2020-08-18,311.85833740234375
2020-08-19,310.55987548828125
2020-08-20,311.5268249511719
2020-08-21,312.6319580078125
2020-08-24,315.7998352050781
2020-08-25,316.9049377441406
2020-08-26,320.0821228027344
2020-08-27,320.78192138671875
2020-08-28,322.8540344238281
2020-08-31,321.6844787597656
2020-09-01,324.71429443359375
2020-09-02,329.4110107421875
2020-09-03,318.0744934082031
2020-09-04,315.4776306152344
2020-09-08,306.8578186035156
2020-09-09,312.9173889160156
2020-09-10,307.4840087890625
2020-09-11,307.6405944824219
2020-09-14,311.692626953125
2020-09-15,313.2674255371094
2020-09-16,312.02410888671875
2020-09-17,309.27984619140625
2020-09-18,305.7192077636719
2020-09-21,302.3166809082031
2020-09-22,305.3955993652344
2020-09-23,298.3130798339844
2020-09-24,299.1083068847656
2020-09-25,303.9439697265625
2020-09-28,308.9922180175781
2020-09-29,307.3095397949219
2020-09-30,309.639404296875
2020-10-01,311.6273498535156
2020-10-02,308.66864013671875
2020-10-05,314.1422424316406
2020-10-06,309.6764831542969
2020-10-07,315.06689453125
2020-10-08,317.859130859375
2020-10-09,320.6977233886719
2020-10-12,325.8570251464844
2020-10-13,323.7303771972656
2020-10-14,321.6962890625
2020-10-15,321.29864501953125
2020-10-16,321.1044921875
2020-10-19,316.22265625
2020-10-20,317.4893493652344
2020-10-21,316.8883361816406
2020-10-22,318.6265869140625
2020-10-23,319.7083435058594
2020-10-26,313.8002014160156
2020-10-27,312.7184143066406
2020-10-28,302.0299987792969
2020-10-29,305.0997314453125
2020-10-30,301.9190979003906
2020-11-02,305.3030700683594
2020-11-03,310.6934814453125
2020-11-04,317.6372375488281
2020-11-05,323.8320617675781
2020-11-06,323.7581481933594
2020-11-09,327.82635498046875
2020-11-10,327.3456115722656
2020-11-11,329.77728271484375
2020-11-12,326.57818603515625
2020-11-13,331.0993957519531
2020-11-16,335.2324523925781
2020-11-17,333.4294128417969
2020-11-18,329.4166564941406
2020-11-19,330.8035583496094
2020-11-20,328.5382385253906
2020-11-23,330.5077209472656
2020-11-24,335.8334045410156
2020-11-25,335.3156433105469
2020-11-27,336.24957275390625
2020-11-30,334.7608337402344
2020-12-01,338.4222106933594
2020-12-02,339.1341857910156
2020-12-03,339.0418395996094
2020-12-04,341.96356201171875
2020-12-07,341.2608337402344
2020-12-08,342.2593688964844
2020-12-09,339.189697265625
2020-12-10,339.07879638671875
2020-12-11,338.68115234375
2020-12-14,337.16485595703125
2020-12-15,341.7231750488281
2020-12-16,342.2593688964844
2020-12-17,344.1732177734375
2020-12-18,342.7990417480469
2020-12-21,341.5733947753906
2020-12-22,340.9976806640625
2020-12-23,341.3041076660156
2020-12-24,342.6318664550781
2020-12-28,345.57537841796875
2020-12-29,344.9161682128906
2020-12-30,345.408203125
2020-12-31,347.1632080078125
2021-01-04,342.4369201660156
2021-01-05,344.7953796386719
2021-01-06,346.85675048828125
2021-01-07,352.0102233886719
2021-01-08,354.015869140625
2021-01-11,351.6294250488281
2021-01-12,351.7038269042969
2021-01-13,352.6509094238281
2021-01-14,351.41595458984375
2021-01-15,348.8531188964844
2021-01-19,351.5924072265625
2021-01-20,356.4578857421875
2021-01-21,356.7829284667969
2021-01-22,355.5201110839844
2021-01-25,356.9222106933594
2021-01-26,356.3650207519531
2021-01-27,347.6552429199219
2021-01-28,350.6452331542969
2021-01-29,343.6254577636719
2021-02-01,349.34521484375
2021-02-02,354.2850646972656
2021-02-03,354.563720703125
2021-02-04,358.5936279296875
2021-02-05,360.0048828125
2021-02-08,362.60491943359375
2021-02-09,362.3634033203125
2021-02-10,362.20556640625
2021-02-11,362.7905578613281
2021-02-12,364.5826416015625
2021-02-16,364.26690673828125
