Date,EWA,EWC
2011-05-06,13.636042594909668,23.32518768310547
2011-05-09,13.793306350708008,23.5925350189209
2011-05-10,13.864326477050781,23.69370460510254
2011-05-11,13.59039306640625,23.22402000427246
2011-05-12,13.509221076965332,23.151763916015625
2011-05-13,13.296156883239746,22.9566593170166
2011-05-16,13.29108715057373,22.949440002441406
2011-05-17,13.397614479064941,23.05782699584961
2011-05-18,13.519370079040527,23.411897659301758
2011-05-19,13.636042594909668,23.46247673034668
2011-05-20,13.504148483276367,23.368541717529297
2011-05-23,13.07295036315918,22.949440002441406
2011-05-24,13.164260864257812,23.187891006469727
2011-05-25,13.118606567382812,23.426342010498047
2011-05-26,13.341814994812012,23.520278930664062
2011-05-27,13.4635648727417,23.54196548461914
2011-05-31,13.554876327514648,23.773183822631836
2011-06-01,13.240355491638184,23.101177215576172
2011-06-02,13.225138664245605,23.079504013061523
2011-06-03,13.133824348449707,23.01447105407715
2011-06-06,13.078022003173828,22.63149642944336
2011-06-07,13.17947769165039,22.660396575927734
2011-06-08,12.941055297851562,22.45807647705078
2011-06-09,13.113533973693848,22.68208122253418
2011-06-10,12.84974479675293,22.284656524658203
2011-06-13,12.885248184204102,22.190715789794922
2011-06-14,13.220067024230957,22.59537124633789
2011-06-15,12.854809761047363,22.132915496826172
2011-06-16,12.738134384155273,21.894458770751953
2011-06-17,12.890324592590332,21.85110092163086
2011-06-20,12.799009323120117,21.916135787963867
2011-06-21,13.027295112609863,22.4364013671875
2011-06-22,12.921507835388184,22.389848709106445
2011-06-23,12.849260330200195,22.135244369506836
2011-06-24,12.715087890625,21.82245635986328
2011-06-27,12.694451332092285,21.931570053100586
2011-06-28,12.947312355041504,22.309833526611328
2011-06-29,13.14856243133545,22.731733322143555
2011-06-30,13.442700386047363,23.037240982055664
2011-07-01,13.540750503540039,23.204547882080078
2011-07-05,13.318855285644531,23.27001953125
2011-07-06,13.231123924255371,23.160903930664062
2011-07-07,13.458182334899902,23.29911231994629
2011-07-08,13.391096115112305,23.233640670776367
2011-07-11,13.01439380645752,22.746278762817383
2011-07-12,12.828619003295898,22.84084129333496
2011-07-13,13.07115650177002,23.153635025024414
2011-07-14,12.900863647460938,22.97905158996582
2011-07-15,12.82345962524414,23.248191833496094
2011-07-18,12.694451332092285,22.986318588256836
2011-07-19,12.998908042907715,23.35003089904785
2011-07-20,13.14856243133545,23.45186996459961
2011-07-21,13.36529541015625,23.706462860107422
2011-07-22,13.458182334899902,23.721010208129883
2011-07-25,13.282729148864746,23.691913604736328
2011-07-26,13.406578063964844,23.488243103027344
2011-07-27,13.251769065856934,22.84084129333496
2011-07-28,13.1382417678833,22.81174659729004
2011-07-29,13.009230613708496,22.506229400634766
2011-08-01,13.0247163772583,22.549877166748047
2011-08-02,12.632527351379395,21.997037887573242
2011-08-03,12.493194580078125,22.106151580810547
2011-08-04,11.61077880859375,21.044126510620117
2011-08-05,11.497251510620117,20.680419921875
2011-08-08,10.573548316955566,19.55291748046875
2011-08-09,11.605619430541992,20.6440486907959
2011-08-10,11.058622360229492,20.316709518432617
2011-08-11,11.719144821166992,21.145967483520508
2011-08-12,11.786233901977539,21.109590530395508
2011-08-15,12.286783218383789,21.59695816040039
2011-08-16,12.033926963806152,21.284175872802734
2011-08-17,12.245498657226562,21.415109634399414
2011-08-18,11.667543411254883,20.53493309020996
2011-08-19,11.523053169250488,20.222145080566406
2011-08-22,11.538536071777344,20.294885635375977
2011-08-23,12.070050239562988,20.818626403808594
2011-08-24,12.013287544250488,20.92046546936035
2011-08-25,11.817192077636719,20.745885848999023
2011-08-26,12.111331939697266,20.876819610595703
2011-08-29,12.457074165344238,21.30599594116211
2011-08-30,12.446755409240723,21.49512481689453
2011-08-31,12.560279846191406,21.74244499206543
2011-09-01,12.4312744140625,21.713346481323242
2011-09-02,12.11648941040039,21.32781410217285
2011-09-06,11.837833404541016,21.07322120666504
2011-09-07,12.297102928161621,21.487850189208984
2011-09-08,12.033926963806152,21.34236717224121
2011-09-09,11.652063369750977,20.687692642211914
2011-09-12,11.476611137390137,20.36035919189453
2011-09-13,11.50241470336914,20.55675506591797
2011-09-14,11.39920425415039,20.60040283203125
2011-09-15,11.600459098815918,21.015029907226562
2011-09-16,11.69334602355957,20.862266540527344
2011-09-19,11.363081932067871,20.44036865234375
2011-09-20,11.295997619628906,20.425823211669922
2011-09-21,10.88316822052002,19.698413848876953
2011-09-22,10.284568786621094,18.650924682617188
2011-09-23,10.356813430786133,18.4981689453125
2011-09-26,10.6303129196167,18.93462371826172
2011-09-27,10.96057415008545,19.291053771972656
2011-09-28,10.666436195373535,18.738218307495117
2011-09-29,10.707717895507812,18.8546085357666
2011-09-30,10.351654052734375,18.54181671142578
2011-10-03,10.011070251464844,17.865318298339844
2011-10-04,10.238125801086426,17.7198429107666
2011-10-05,10.53226375579834,18.49090003967285
2011-10-06,10.991538047790527,19.051006317138672
2011-10-07,11.058622360229492,18.7309513092041
2011-10-10,11.56949520111084,19.480180740356445
2011-10-11,11.543692588806152,19.341968536376953
2011-10-12,11.75010871887207,19.78569793701172
2011-10-13,11.79139232635498,19.51655387878418
2011-10-14,12.033926963806152,20.01119613647461
2011-10-17,11.703662872314453,19.50200843811035
2011-10-18,11.87911319732666,19.822072982788086
2011-10-19,11.66238021850586,19.400171279907227
2011-10-20,11.631421089172363,19.451082229614258
2011-10-21,11.87911319732666,19.807519912719727
2011-10-24,12.260985374450684,20.25124168395996
2011-10-25,11.930723190307617,19.894804000854492
2011-10-26,12.101012229919434,20.265792846679688
2011-10-27,12.983430862426758,21.058673858642578
2011-10-28,12.833781242370605,21.0877685546875
2011-10-31,12.250659942626953,20.54220962524414
2011-11-01,11.796551704406738,19.872983932495117
2011-11-02,11.941038131713867,20.134859085083008
2011-11-03,12.188736915588379,20.65132713317871
2011-11-04,12.131972312927246,20.404001235961914
2011-11-07,12.2145357131958,20.54220962524414
2011-11-08,12.369351387023926,20.665870666503906
2011-11-09,11.744945526123047,19.85116195678711
2011-11-10,11.93587875366211,19.865711212158203
2011-11-11,12.281622886657715,20.280338287353516
2011-11-14,11.992642402648926,20.062110900878906
2011-11-15,12.018447875976562,19.945728302001953
2011-11-16,11.755267143249512,19.84389305114746
2011-11-17,11.50757122039795,19.320152282714844
2011-11-18,11.486929893493652,19.34925079345703
2011-11-21,11.130865097045898,18.905527114868164
2011-11-22,11.136026382446289,18.920068740844727
2011-11-23,10.743841171264648,18.37451171875
2011-11-25,10.681915283203125,18.15628433227539
2011-11-28,11.161827087402344,18.723669052124023
2011-11-29,11.295997619628906,19.014633178710938
2011-11-30,12.002963066101074,19.974824905395508
2011-12-01,11.88943862915039,19.931182861328125
