Date,^FVX,^IRX,^TNX,^TYX
2022-04-21,2.9790000915527344,0.800000011920929,2.9170000553131104,2.933000087738037
2022-04-22,2.9489998817443848,0.7799999713897705,2.9059998989105225,2.944000005722046
2022-04-25,2.8589999675750732,0.7979999780654907,2.8259999752044678,2.8940000534057617
2022-04-26,2.796999931335449,0.8330000042915344,2.7720000743865967,2.86899995803833
2022-04-27,2.815000057220459,0.8080000281333923,2.818000078201294,2.9079999923706055
2022-04-28,2.880000114440918,0.7850000262260437,2.86299991607666,2.928999900817871
2022-04-29,2.9119999408721924,0.8080000281333923,2.88700008392334,2.947000026702881
2022-05-02,3.009999990463257,0.7649999856948853,2.996000051498413,3.061000108718872
2022-05-03,3.003000020980835,0.8949999809265137,2.9600000381469727,3.00600004196167
2022-05-04,2.8959999084472656,0.8330000042915344,2.9170000553131104,3.003000020980835
2022-05-05,3.0239999294281006,0.8029999732971191,3.065999984741211,3.1600000858306885
2022-05-06,3.0429999828338623,0.8149999976158142,3.122999906539917,3.2209999561309814
2022-05-09,2.9830000400543213,0.800000011920929,3.0789999961853027,3.2079999446868896
2022-05-10,2.9179999828338623,0.878000020980835,2.993000030517578,3.130000114440918
2022-05-11,2.878999948501587,0.8830000162124634,2.9210000038146973,3.0439999103546143
2022-05-12,2.7820000648498535,0.9049999713897705,2.816999912261963,2.984999895095825
2022-05-13,2.888000011444092,0.9430000185966492,2.934999942779541,3.0929999351501465
2022-05-16,2.819999933242798,0.9800000190734863,2.877000093460083,3.0840001106262207
2022-05-17,2.946000099182129,1.0379999876022339,2.9679999351501465,3.1619999408721924
2022-05-18,2.8910000324249268,1.003000020980835,2.885999917984009,3.072000026702881
2022-05-19,2.8469998836517334,1.0,2.8550000190734863,3.065999984741211
2022-05-20,2.805999994277954,0.9779999852180481,2.7869999408721924,2.996000051498413
2022-05-23,2.875,0.9929999709129333,2.8589999675750732,3.065000057220459
2022-05-24,2.756999969482422,1.0429999828338623,2.759999990463257,2.9730000495910645
2022-05-25,2.7209999561309814,1.0449999570846558,2.749000072479248,2.9649999141693115
2022-05-26,2.7160000801086426,1.027999997138977,2.75600004196167,2.990999937057495
2022-05-27,2.7239999771118164,1.024999976158142,2.743000030517578,2.9719998836517334
2022-05-31,2.811000108718872,1.0299999713897705,2.8440001010894775,3.056999921798706
2022-06-01,2.937999963760376,1.1030000448226929,2.930999994277954,3.0759999752044678
2022-06-02,2.9089999198913574,1.1130000352859497,2.9130001068115234,3.0759999752044678
2022-06-03,2.9509999752044678,1.1349999904632568,2.9570000171661377,3.114000082015991
2022-06-06,3.0350000858306885,1.159999966621399,3.0380001068115234,3.190999984741211
2022-06-07,2.9839999675750732,1.225000023841858,2.9719998836517334,3.122999906539917
2022-06-08,3.0320000648498535,1.2330000400543213,3.0290000438690186,3.177000045776367
2022-06-09,3.062999963760376,1.2380000352859497,3.0439999103546143,3.1710000038146973
2022-06-10,3.25,1.2879999876022339,3.1559998989105225,3.196000099182129
2022-06-13,3.4749999046325684,1.4980000257492065,3.365999937057495,3.367000102996826
2022-06-14,3.5959999561309814,1.7430000305175781,3.4830000400543213,3.431999921798706
2022-06-15,3.4719998836517334,1.6950000524520874,3.3949999809265137,3.4130001068115234
2022-06-16,3.377000093460083,1.4830000400543213,3.306999921798706,3.361999988555908
2022-06-17,3.3399999141693115,1.5099999904632568,3.239000082015991,3.2939999103546143
2022-06-21,3.378999948501587,1.4880000352859497,3.306999921798706,3.390000104904175
2022-06-22,3.2269999980926514,1.5449999570846558,3.1559998989105225,3.243000030517578
2022-06-23,3.132999897003174,1.559999942779541,3.068000078201294,3.178999900817871
2022-06-24,3.174999952316284,1.5980000495910645,3.125,3.256999969482422
2022-06-27,3.257999897003174,1.6330000162124634,3.194000005722046,3.305000066757202
2022-06-28,3.259999990463257,1.7380000352859497,3.2060000896453857,3.309999942779541
2022-06-29,3.1510000228881836,1.7050000429153442,3.0929999351501465,3.2119998931884766
2022-06-30,3.003999948501587,1.600000023841858,2.9719998836517334,3.11899995803833
2022-07-01,2.884000062942505,1.6030000448226929,2.8889999389648438,3.115999937057495
2022-07-05,2.815000057220459,1.6299999952316284,2.809000015258789,3.0320000648498535
