Date,XLF,XLK
2011-03-14,10.044754981994629,10.482564926147461
2011-03-15,9.928308486938477,10.327448844909668
2011-03-16,9.744452476501465,10.074368476867676
2011-03-17,9.860895156860352,10.180495262145996
2011-03-18,9.997307777404785,10.198517799377441
2011-03-21,10.046463966369629,10.3705415725708
2011-03-22,9.991158485412598,10.354159355163574
2011-03-23,9.966585159301758,10.41150188446045
2011-03-24,10.015741348266602,10.575332641601562
2011-03-25,10.040318489074707,10.599907875061035
2011-03-28,10.009598731994629,10.575332641601562
2011-03-29,10.028031349182129,10.649055480957031
2011-03-30,10.10791015625,10.694108963012695
2011-03-31,10.071043968200684,10.673629760742188
2011-04-01,10.157062530517578,10.653149604797363
2011-04-04,10.144777297973633,10.616291046142578
2011-04-05,10.138631820678711,10.599907875061035
2011-04-06,10.255377769470215,10.677724838256836
2011-04-07,10.206223487854004,10.681822776794434
2011-04-08,10.114054679870605,10.620386123657227
2011-04-11,10.114054679870605,10.604002952575684
2011-04-12,10.077183723449707,10.517990112304688
2011-04-13,10.003454208374023,10.583524703979492
2011-04-14,9.911280632019043,10.563044548034668
2011-04-15,9.917427062988281,10.542564392089844
2011-04-18,9.782241821289062,10.448360443115234
2011-04-19,9.812970161437988,10.477031707763672
2011-04-20,9.837546348571777,10.69820499420166
2011-04-21,9.89284896850586,10.792411804199219
2011-04-25,9.88056468963623,10.800602912902832
2011-04-26,9.942007064819336,10.890710830688477
2011-04-27,10.003454208374023,10.956243515014648
2011-04-28,10.083332061767578,10.960338592529297
2011-04-29,10.064897537231445,10.95214557647705
2011-05-02,10.02188491821289,10.911186218261719
2011-05-03,10.064897537231445,10.91528606414795
2011-05-04,9.978873252868652,10.882518768310547
2011-05-05,9.849836349487305,10.825174331665039
2011-05-06,9.898993492126465,10.845650672912598
2011-05-09,9.87441635131836,10.890710830688477
2011-05-10,9.966585159301758,10.989004135131836
2011-05-11,9.831398963928223,10.890710830688477
2011-05-12,9.831398963928223,10.972620964050293
2011-05-13,9.69007682800293,10.837459564208984
2011-05-16,9.677787780761719,10.681822776794434
2011-05-17,9.751520156860352,10.681822776794434
2011-05-18,9.794534683227539,10.75964069366455
2011-05-19,9.794534683227539,10.780121803283691
2011-05-20,9.659351348876953,10.718684196472168
2011-05-23,9.524169921875,10.567139625549316
2011-05-24,9.511881828308105,10.534375190734863
2011-05-25,9.518024444580078,10.567139625549316
2011-05-26,9.567183494567871,10.636767387390137
2011-05-27,9.634778022766113,10.690013885498047
2011-05-31,9.733086585998535,10.837459564208984
2011-06-01,9.407422065734863,10.612195014953613
2011-06-02,9.41356372833252,10.620386123657227
2011-06-03,9.352119445800781,10.460648536682129
2011-06-06,9.173927307128906,10.382827758789062
2011-06-07,9.155492782592773,10.350067138671875
2011-06-08,9.069465637207031,10.280436515808105
2011-06-09,9.173927307128906,10.288628578186035
2011-06-10,9.112481117248535,10.145275115966797
2011-06-13,9.204648971557617,10.153463363647461
2011-06-14,9.25380802154541,10.280436515808105
2011-06-15,9.051033973693848,10.087935447692871
2011-06-16,9.100192070007324,10.063356399536133
2011-06-17,9.182209968566895,10.054312705993652
2011-06-20,9.176040649414062,10.091322898864746
2011-06-21,9.3055419921875,10.272258758544922
2011-06-22,9.250041961669922,10.19823932647705
2011-06-23,9.15754222869873,10.268147468566895
2011-06-24,9.10204029083252,10.091322898864746
2011-06-27,9.194539070129395,10.22702693939209
2011-06-28,9.237709045410156,10.354500770568848
2011-06-29,9.428875923156738,10.436744689941406
2011-06-30,9.465876579284668,10.568334579467773
2011-07-01,9.638541221618652,10.741046905517578
2011-07-05,9.552209854125977,10.75749397277832
2011-07-06,9.502873420715332,10.80684757232666
2011-07-07,9.657044410705566,10.938435554504395
2011-07-08,9.533709526062012,10.884974479675293
2011-07-11,9.274704933166504,10.704036712646484
2011-07-12,9.237709045410156,10.60945987701416
2011-07-13,9.243873596191406,10.63413143157959
2011-07-14,9.176040649414062,10.543664932250977
2011-07-15,9.15754222869873,10.658803939819336
2011-07-18,9.034207344055176,10.621792793273926
2011-07-19,9.145208358764648,10.876748085021973
2011-07-20,9.250041961669922,10.843851089477539
2011-07-21,9.472042083740234,10.89320182800293
2011-07-22,9.447372436523438,10.98777961730957
2011-07-25,9.379541397094727,10.95899486541748
2011-07-26,9.367210388183594,11.008341789245605
2011-07-27,9.145208358764648,10.716377258300781
2011-07-28,9.151373863220215,10.69992446899414
2011-07-29,9.126708984375,10.613569259643555
2011-08-01,9.095873832702637,10.6053466796875
2011-08-02,8.849204063415527,10.383288383483887
2011-08-03,8.892374038696289,10.49020004272461
2011-08-04,8.442205429077148,10.066648483276367
2011-08-05,8.281869888305664,10.004963874816895
2011-08-08,7.4987030029296875,9.441596984863281
2011-08-09,8.078369140625,9.87337589263916
2011-08-10,7.5171990394592285,9.48682975769043
2011-08-11,7.936537742614746,9.848699569702148
2011-08-12,7.881034851074219,9.918612480163574
2011-08-15,8.133869171142578,10.095434188842773
2011-08-16,7.973539352416992,10.021413803100586
2011-08-17,8.022869110107422,9.976181983947754
2011-08-18,7.634363174438477,9.490944862365723
2011-08-19,7.480200290679932,9.26065731048584
2011-08-22,7.387699127197266,9.310007095336914
2011-08-23,7.628202438354492,9.651315689086914
2011-08-24,7.831700801849365,9.737671852111816
2011-08-25,7.807034492492676,9.597858428955078
2011-08-26,7.874868869781494,9.787019729614258
2011-08-29,8.201704025268555,10.0337495803833
2011-08-30,8.14620304107666,10.074872970581055
2011-08-31,8.251035690307617,10.050199508666992
2011-09-01,8.06603717803955,9.939168930053711
2011-09-02,7.733034133911133,9.712996482849121
2011-09-06,7.5973687171936035,9.667766571044922
2011-09-07,7.9612016677856445,9.918612480163574
2011-09-08,7.788532733917236,9.869261741638184
2011-09-09,7.541863918304443,9.659541130065918
2011-09-12,7.628202438354492,9.774680137634277
2011-09-13,7.677535533905029,9.889826774597168
2011-09-14,7.770036697387695,10.037861824035645
2011-09-15,7.967367172241211,10.19823932647705
2011-09-16,7.992133617401123,10.31134033203125
2011-09-19,7.775460243225098,10.286575317382812
2011-09-20,7.750698089599609,10.26180648803711
2011-09-21,7.366872787475586,10.109076499938965
2011-09-22,7.156391143798828,9.79536247253418
2011-09-23,7.230680465698242,9.906810760498047
2011-09-26,7.552597999572754,10.030647277832031
2011-09-27,7.589738368988037,10.158610343933105
2011-09-28,7.3730669021606445,10.01413631439209
2011-09-29,7.577354431152344,9.993497848510742
2011-09-30,7.311160564422607,9.74169921875
2011-10-03,6.983054161071777,9.522920608520508
2011-10-04,7.261637210845947,9.71693229675293
2011-10-05,7.366872787475586,9.919198989868164
2011-10-06,7.595929145812988,10.067797660827637
2011-10-07,7.323542594909668,10.030647277832031
2011-10-10,7.701173782348633,10.340235710144043
2011-10-11,7.694980621337891,10.385642051696777
2011-10-12,7.89307975769043,10.431047439575195
2011-10-13,7.707363128662109,10.54662799835205
2011-10-14,7.800222873687744,10.732379913330078
2011-10-17,7.558785438537598,10.563140869140625
2011-10-18,7.917844772338867,10.658082008361816
2011-10-19,7.806410789489746,10.451688766479492
2011-10-20,7.924034118652344,10.406281471252441
2011-10-21,8.128328323364258,10.538372993469238
2011-10-24,8.307853698730469,10.703486442565918
2011-10-25,8.06022834777832,10.534242630004883
2011-10-26,8.202614784240723,10.5796480178833
2011-10-27,8.69167709350586,10.893366813659668
2011-10-28,8.697863578796387,10.930516242980957
2011-10-31,8.357378005981445,10.736507415771484
2011-11-01,7.961175918579102,10.439303398132324
2011-11-02,8.19642448425293,10.567266464233398
2011-11-03,8.3388090133667,10.819067001342773
2011-11-04,8.227378845214844,10.753020286560059
2011-11-07,8.270709037780762,10.819067001342773
2011-11-08,8.425477027893066,10.942900657653809
2011-11-09,7.967367172241211,10.563140869140625
2011-11-10,8.004515647888184,10.596165657043457
2011-11-11,8.19642448425293,10.79842472076416
2011-11-14,8.029277801513672,10.715864181518555
2011-11-15,8.06641960144043,10.860345840454102
2011-11-16,7.868319034576416,10.699357986450195
2011-11-17,7.7135515213012695,10.49296760559082
2011-11-18,7.738316059112549,10.406281471252441
2011-11-21,7.5464043617248535,10.224658012390137
2011-11-22,7.47830867767334,10.208144187927246
2011-11-23,7.274016857147217,9.964603424072266
2011-11-25,7.292585849761963,9.910941123962402
2011-11-28,7.5092597007751465,10.237040519714355
2011-11-29,7.472118854522705,10.183381080627441
2011-11-30,7.9302239418029785,10.575523376464844
2011-12-01,7.886888027191162,10.63331413269043
2011-12-02,7.992133617401123,10.625059127807617
2011-12-05,8.153084754943848,10.744760513305664
2011-12-06,8.159278869628906,10.740636825561523
2011-12-07,8.258329391479492,10.753020286560059
2011-12-08,7.936415672302246,10.583778381347656
2011-12-09,8.10975170135498,10.748889923095703
2011-12-12,7.917844772338867,10.612674713134766
2011-12-13,7.806410789489746,10.513605117797852
2011-12-14,7.775460243225098,10.352621078491211
2011-12-15,7.781645774841309,10.32785415649414
2011-12-16,7.812797546386719,10.356460571289062
2011-12-19,7.638356685638428,10.256958961486816
2011-12-20,7.924947261810303,10.547168731689453
2011-12-21,7.968557834625244,10.373044967651367
2011-12-22,8.136777877807617,10.493274688720703
2011-12-23,8.192852020263672,10.596920013427734
2011-12-27,8.149236679077148,10.613504409790039
2011-12-28,8.018397331237793,10.505709648132324
2011-12-29,8.1430025100708,10.58448314666748
2011-12-30,8.099396705627441,10.551314353942871
2012-01-03,8.311224937438965,10.700570106506348
2012-01-04,8.286303520202637,10.729589462280273
2012-01-05,8.39845085144043,10.7627534866333
2012-01-06,8.34860610961914,10.766901016235352
2012-01-09,8.392219543457031,10.750320434570312
2012-01-10,8.541746139526367,10.787633895874023
2012-01-11,8.641430854797363,10.820799827575684
2012-01-12,8.672584533691406,10.874696731567383
2012-01-13,8.610280990600586,10.812509536743164
2012-01-17,8.541746139526367,10.862259864807129
2012-01-18,8.672584533691406,11.01980209350586
2012-01-19,8.753576278686523,11.0985746383667
2012-01-20,8.809649467468262,11.111010551452637
2012-01-23,8.840802192687988,11.148324966430664
2012-01-24,8.828341484069824,11.140033721923828
2012-01-25,8.84703254699707,11.227094650268555
2012-01-26,8.772266387939453,11.152474403381348
2012-01-27,8.80341625213623,11.152474403381348
2012-01-30,8.722427368164062,11.185638427734375
2012-01-31,8.759805679321289,11.206367492675781
2012-02-01,8.896873474121094,11.31830883026123
2012-02-02,8.940486907958984,11.347325325012207
2012-02-03,9.18346881866455,11.49243450164795
2012-02-06,9.139850616455078,11.496580123901367
2012-02-07,9.133627891540527,11.525601387023926
2012-02-08,9.20215892791748,11.596087455749512
2012-02-09,9.164774894714355,11.70802116394043
2012-02-10,9.077553749084473,11.620959281921387
2012-02-13,9.15854263305664,11.695585250854492
2012-02-14,9.071325302124023,11.716314315795898
2012-02-15,9.015246391296387,11.65412712097168
2012-02-16,9.15854263305664,11.824108123779297
2012-02-17,9.214621543884277,11.824108123779297
2012-02-21,9.208391189575195,11.873855590820312
2012-02-22,9.090014457702637,11.832399368286133
2012-02-23,9.171006202697754,11.878002166748047
2012-02-24,9.139850616455078,11.948482513427734
2012-02-27,9.208391189575195,11.969218254089355
2012-02-28,9.23331069946289,12.056278228759766
2012-02-29,9.195924758911133,12.00238037109375
2012-03-01,9.295610427856445,12.072864532470703
2012-03-02,9.264458656311035,12.056278228759766
2012-03-05,9.227078437805176,11.95263385772705
2012-03-06,9.002791404724121,11.836546897888184
2012-03-07,9.114933967590332,11.92361068725586
2012-03-08,9.20215892791748,12.043839454650879
